"","species","interactions","potential_prey","prob_expected","prob_int","expected_indegree","mean_cooccurrence"
"92","Aaet",5,"AquaA",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"93","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"94","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"95","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"96","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"97","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"98","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"99","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"100","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"101","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"102","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"103","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"104","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"105","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"106","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"107","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"108","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"109","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"110","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
"111","Aaet",5,"NqueS",0.14238798353163,0.128700644830756,2.43710996813428,4.43478260869565
